,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6666303,rVLabIbiK4-sgtWb01j2nw,_cnJAOqcyBAN_ZuhcgrhCg,wPi7p5fZyGTOjDU28IlTqA,4,0,0,1,"* This review does not include the upstairs portion as it was not open when I was there *

Woodys is a no frills bar . Downstairs looks basic and dark, but has a history.Music was not too overbearing to the point where I can hear conversations ( finally a gaybar that "" gets me"").

There cocktails are priced at around 7-10 dollars. Drinks were very strong. Bartender was friendly and attentive and tried his best to give me good service. 

Only grip is the upstairs portion . I wish it was open  more during their hours .( I usually come in around 6-8 PM)

If in the area , definitely try this gaybar out . With good bartenders and drinks you cannot go wrong.",2018-12-21 10:44:05
6666837,NPzYsHEyyt08kVBTtDWUAw,y8aWXOimQ9ZgUgZ6q--nCQ,wPi7p5fZyGTOjDU28IlTqA,5,15,21,10,"Well slap my ass and call me Shirley...I am surprised to say that the best dancing in all of Philadelphia can be found at Woody's. And I (at least up until last Saturday night,) was not one to be found shaking what my mama gave me on the dancefloor.

Aside from the fact that you have to pay a cover to get onto the dance floor up on the second level, I had a smashingly good time. Everyone there was so nice and it was great to go to a place with my friends and not get harassed by drunken men trying to play grab ass. Sure, the drinks were pricey and nobody was offering to buy them for us (another bummer, because free booze is the one nice thing about going to those wacky hetero bars) but who cares - we danced the night away to some of my favorite '80s songs and watched boys gone wild, Philly style.

We also laughed ourselves silly at the shirtless bartenders...honestly, that may have been the highlight of my evening (that and the fact that no less than three different men asked us if we were from ""America's Next Top Model."" I think it's time to get a new cultural reference, guys). Shirtless, hairless man-boys serving me drinks? Pure comedy gold.",2008-03-24 19:09:19
6668171,6mwWNKMOp1f-ENTvAY5tOQ,OlvIadyKy0jHcKwkxF3HxA,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,"I've been coming here for years! The management and staff have always been friendly to me and the drinks are def worth it!  I always have a great time! If you're a two-stepper, a wall flower, a dancer, trying to meet new people, or just simply hanging out; this bar has something for everyone (including different genres of music)! They even have Latin night on Thursdays!",2019-07-07 00:49:56
6668335,KZ-M0wLDa9O706CB4FEWww,plaAwbdAV_kua1K2ztZHVw,wPi7p5fZyGTOjDU28IlTqA,5,7,19,8,"Tonight I went to Woody's for probably my 5th or 6th time and experienced the most glorious moment of my life. In the midst of their typical Saturday night dance party upstairs, the DJ turned on Lady Gaga's Bad Romance and literally every single gay guy there - from one's you would assume were straight to the super queens - broke out simultaneously into both song and booty-shaking dance. 

Enough said.


(PS - they make the strongest drinks in the city, hands-down)",2010-04-18 05:57:33
6668627,0Es4GIF5Lv_u_LL2a0kXQw,p-VuYtQR79KvdKzntyrMKg,CeNiaICi59dWhfzfKnh8lQ,3,1,0,0,Stir is a cool little spot. I was in town for a few days and wanted to check out bar or two in Philly. Stir is off down an alleyway in Rittenhouse Square. Good drinks great drink specials and a decent music selection.,2016-09-14 17:50:38
6669403,aPyEkQQsAf3MwD7EpOanOw,_RpDEQIESmgjPpHaOtoTrQ,FCBrbR6GpRop7DCMQ1tpZA,4,4,1,5,"I have had a great time here! I have been sort of a regular for the past 3 or 4 months and I gotta say it is not what you think...or maybe it is! I think once you get to know the bartenders at any bar, it becomes your home. At the Bike Stop, Mike, Rob and Ren make it all worthwhile. On Sundays, you can buy a liter glass of draft for the prince of a pint! What a deal! I'm only 5'7, that's enough to fill my tank. Plus, I have met some interesting people here! And where else can you sit next to a guy in a jock strap or admire each other's underwear choices while having a beer and watching John Waters films? No other place I know of! I'm a fan of The Bile Stop!",2008-10-22 17:12:50
6674255,1QJupfxC4k6RlRKwiYA8Gg,YYB_BOY3oHV2yOwOWMcD4A,wPi7p5fZyGTOjDU28IlTqA,4,2,0,1,"This seems to be the place to go if you are visiting Philly. Every time I mention that I'm visiting Philly on Facebook, several people will comment about going to Woody's. So, it must be the place to be . . . at least for a tourist/visitor. 

I have been to Woody's on several occasions and I've always had a good time. I think that the LGBTQ scene is a little more friendly in Philly than that of NYC. I have always been able to meet and chat with different folks while chilling at Woody's. I was glad to see that Woody's pretty much had representation from a variety of people within the LGBTQ. More importantly, you saw intermingling of different types of people. When I arrived 80's music was the main genre of music of choice and most of the clientele was just chilling (I think people were getting their pre-party on). 

The bartenders were pretty nice and seemed to serve drinks at a quick pace. However, I think that patrons of the bar would be better served if there were more than two bartenders on a Friday night. Also, the bar has a great variety of beers (most gay bars will have 4-5 beers on draft), in addition to your standard and specialty cocktails. I was a little disappointed that the bartender told me that I could not start a tab (but this may be more of a Philly thing, because I ran into the same issue at other places in the area). Then added insult to injury, the sketchy ATM did not work. The bartender, I think his name was Tony, was nice enough to ring me up for two beverages and let me get the other one when I was ready (I would have been fine if he just gave me a double).

One cool think about chilling here before 10:30/11 is that you will receive wrist bands for free admission to the dance club. 

All in all, this is great place to check out, especially if you are a solo traveler in Philly, to get your bearing for the gayborhood.",2017-10-24 19:24:45
6675653,-iY1qgvujJqLG-qRJPGq6A,-Ca7F3osFFqCuQjPOyURcA,CeNiaICi59dWhfzfKnh8lQ,5,3,0,0,Had a blast at this bar! Bartender was great! Small intimate bar with a great atmosphere! Wound up singing with everyone in the bar at one point! The jukebox was awesome and the clientele was great! Will definitely be my local when I'm in Philadelphia!!,2017-03-18 19:26:35
6677234,Xt_Yx2u2HQV63aXO-fS6lQ,W8aUcdbOQc1fJFg0kARcPw,wPi7p5fZyGTOjDU28IlTqA,2,0,1,0,"I'm not one for gay bars or clubs or what have you, despite my penchant for... well, for being gay.  Woody's, for me, is no exception and in some cases, it's the epitome of why I don't go for gaycentric social scenes.
Most times that I find myself there, I've been overwhelmed by the amount of young, screaming boys and old, gawking men.  I've also been subject to very assertive guys who need direct rejection because they don't ""get the hint"" when I'm not interested.

One good thing about Woody's though, is Dave P's Snacks party on the 1st and 2nd tuesdays of every month.  There's always great music and a more tolerable crowd, as Dave P brings a more chill and relaxed, dare I say, hipster crowd, that just wants to have fun without being in anyone's face.  Also $1 PBRs until midnight are my favorite.

All in all, you'll only ever find me at Woody's during Snacks, and even then, I'll probably be avoiding you.",2008-11-24 06:11:19
6677355,SjIR2FHJi8uzH7klKpNeMg,8IR6rrt-rL6yRrUk1XM39Q,FCBrbR6GpRop7DCMQ1tpZA,2,11,2,2,"This intention of this is to both a guide and review of the Bike Stop for people who:

-don't just go to gay bars
-drink outside of Center City
-have a decent body of experience both in trendy gastropubs and in dive bars

Basically If you're gay and you've moved to Philly from Brooklyn, DC, Boston or any other city that has a similar bar scene this is for you.

First up, realize how few gay bars there are in Philly. Depending on your count there's under 10, and it's been that way a long time. This hasn't been great for cost or general quality in the entire gay scene, and this applies to The Bike Stop as well.

These are some basic rules that apply to all Philadelphia gay bars: since there's so few, they've had a lock on a clientele population for a long time. Basically they dont try very hard, and haven't in years. This is pretty obvious at the bike stop. Most of the bars staff look like they're 40+, and not a great 40+. The music selection hasn't been updated in at least a decade. The interior looks a cross between some kind of camp idea of ""dive kitsch"" and a poorly lit applebees. 

All gay bars are overpriced (at least in Philadelphia). Most bars downtown are overpriced (I'd say everywhere). As a result, Philadelphia gay bars, which are all downtown, have some of the least competitive prices in the city.

The Bike Stop isn't as bad as some, or most, but its prices are a joke compared to the hipster gastropub circuit (The POPE, Good Dog, South Philly Tap Room, Lucky 13, The Cantina etc). What's a bigger joke is the selection. Usually there's a few shitty national ""crafts"", that never change, for about 1-2 bucks more then aforementioned bars would charge.

But who cares, the Bike Stop is a cruising bar right? Well, kind of.

Monday-Thursday the Bike Stop is a no-one-is-fucking-here bar. The entire bar, all four floors (3 + the basement) is a ghost town during the week.

However, on Friday and Saturday it is legitimately packed...but packed with who?

Remember, the staff is mostly old, the music is mostly old and the beer is over priced and not exciting. Also remember that there's been a new gastropub beer bar, with similar prices- but for legitimate craft beer, popping up all over the city about two a year for nearly a decade now. 

Why these bars are relevant is that while they aren't gay bars, they're just about as gay friendly as a bar can be without actually being a gay bar. You can make out with your boyfriend in public at the POPE at 1:30AM and no ones going to give a shit. Basically, you aren't forced to go gay bars anymore and there's a whole expansive world of really cool new bars oriented towards hip young people. And while you can't exactly cruise in them because they majority of the people in them will always be straight, once you start meeting people and knowing who's  who that barrier begins to fall. Grindr and Scruff also help. 

So where do you think the young gay guys are going, the in-crowd competitively priced beer bars in the trendy edge-neighborhoods with cool bartenders and cool music, or the expensive bar run by old people with lame music and shitty beer that costs a lot?

Add in Scruff, Grindr, etc. and the result is that the average age at the bike stop on a Saturday night is now probably somewhere in the mid 40s. That's being kind...honestly, it might be as high as the mid 50s. 

That being said there are reasons to go to the Bike Stop. Their events are often blowouts, and that DOES draw a crowd of 20-somethings and 30 somethings. And getting the fuck off your apps is nice once in awhile.

A general guide for going to the Bike Stop:

-ONLY Friday and Saturday
-Saturday is usually better then Friday
-Try to figure out if something is going on before you go
-Check out the third floor first, that's where the events are. Sometimes they're a bust but they're the biggest draw a diverse and different crowd
-Get liquored up at Tabu (around the corner and BY FAR the cheapest gay bar in Philly) first 
-Watch out in the alley, the bathrooms and the basement, the old guys will grab you and the staff doesn't care",2013-06-13 15:25:40
6677482,v7tsOvXI1YqZDgNgT0qv2Q,FVGl06f5NV3qKJEP4B1LMQ,FCBrbR6GpRop7DCMQ1tpZA,4,0,1,0,"Let me start by stating that I am a heterosexual female, and I'm sure most of these reviews come from gay males.  I just wanted to let that out there, so you know what you're getting into if you read this review.  

The first time I went to the Bike Stop was with one of my best friends in the afternoon.  It's down an alley (so fitting) and when we walked in it's like walking into a super dark cave.  If you are uptight or do not have a sense of humor, then you will not appreciate this place.  In fact, you might be outright offended.  But then again, it's a gay bar known for men wearing leather so I'm sure the uptight wouldn't venture in there. 

When I walked in, I saw that bottled Dogfish 60 min was 5 bucks, which is a bargain in this city.  I sat down with my friend and did some SERIOUS people watching.  The bartender was in his under ware with some leather straps around his chest.  Some other people were dressed like him as well, then others in street clothes.  It's pretty hilarious to see all age ranges and different types mingling in here.  It's also nice to have none of them paying any attention to you!

On the screen behind the bar is what could best be described as gay porn.  It's photos of guys naked, etc.  At some point in the night a bunch of guys just stripped down to almost nudity and walked around.   It's for sure an ""anything goes"" bar.  The downstairs got really busy as well and I believe my friend told me that each floor stands for something, but I can't really remember what.  

Anyway, clearly I would never hang out at this spot on the regular, but when the occasion arises, I wouldn't give up the chance to see this freak show.  Is it sleeszy?  yes.  Is it very divey?  yes.  Are there strong, cheap drinks? yes.  If you want something upscale, there's always Tavern!",2013-04-25 16:27:02
